timestamp,gearbox_oil_temp,gearbox_bearing_temp,vibration_x,vibration_y,vibration_z,oil_pressure,particle_count
2029-11-29 01:10:00,58.47,82.66,0.0306,0.026,0.0368,4.13,1298
2029-11-29 01:20:00,57.62,81.95,0.033,0.0281,0.0396,4.24,1298
2029-11-29 01:30:00,57.83,82.32,0.026,0.0221,0.0313,4.2,1298
2029-11-29 01:40:00,58.53,81.86,0.0257,0.0219,0.0309,4.11,1298
2029-11-29 01:50:00,58.31,81.83,0.0255,0.0216,0.0305,4.16,1298
2029-11-29 02:00:00,58.8,83.51,0.0251,0.0213,0.0301,4.12,1298
2029-11-29 02:10:00,59.32,83.01,0.0262,0.0223,0.0315,4.21,1298
2029-11-29 02:20:00,59.56,85.32,0.0324,0.0275,0.0389,4.19,1298
2029-11-29 02:30:00,59.63,87.0,0.0316,0.0268,0.0379,4.17,1298
2029-11-29 02:40:00,59.34,85.1,0.0299,0.0254,0.0358,4.21,1298
2029-11-29 02:50:00,59.25,84.74,0.0301,0.0256,0.0362,4.16,1298
2029-11-29 03:00:00,59.49,85.29,0.0168,0.0143,0.0202,4.23,1298
2029-11-29 03:10:00,59.68,83.37,0.029,0.0247,0.0348,4.23,1298
2029-11-29 03:20:00,61.94,85.92,0.0344,0.0292,0.0412,4.22,1298
2029-11-29 03:30:00,60.88,86.89,0.0267,0.0227,0.0321,4.21,1298
2029-11-29 03:40:00,58.77,82.13,0.0246,0.0209,0.0295,4.15,1298
2029-11-29 03:50:00,59.05,83.48,0.028,0.0238,0.0336,4.25,1298
2029-11-29 04:00:00,59.26,83.68,0.0283,0.0241,0.034,4.21,1298
2029-11-29 04:10:00,60.11,84.06,0.0271,0.023,0.0325,4.14,1298
2029-11-29 04:20:00,60.97,88.18,0.0316,0.0269,0.0379,4.15,1298
2029-11-29 04:30:00,59.7,87.58,0.0279,0.0237,0.0335,4.24,1299
2029-11-29 04:40:00,60.19,83.67,0.0286,0.0243,0.0343,4.19,1299
2029-11-29 04:50:00,60.82,86.49,0.0219,0.0186,0.0262,4.16,1299
2029-11-29 05:00:00,59.78,84.02,0.026,0.0221,0.0311,4.15,1299
2029-11-29 05:10:00,60.47,85.03,0.0325,0.0277,0.039,4.2,1299
2029-11-29 05:20:00,59.87,85.84,0.0286,0.0243,0.0343,4.27,1299
2029-11-29 05:30:00,60.11,84.96,0.0312,0.0265,0.0374,4.25,1299
2029-11-29 05:40:00,59.08,82.46,0.0276,0.0235,0.0332,4.21,1299
2029-11-29 05:50:00,60.41,87.37,0.0299,0.0254,0.0359,4.2,1299
2029-11-29 06:00:00,60.43,85.64,0.0278,0.0236,0.0333,4.21,1299
2029-11-29 06:10:00,60.53,84.33,0.0279,0.0237,0.0335,4.18,1299
2029-11-29 06:20:00,60.56,86.07,0.0279,0.0237,0.0335,4.24,1299
2029-11-29 06:30:00,58.83,83.15,0.0283,0.0241,0.034,4.17,1299
2029-11-29 06:40:00,60.76,87.29,0.0359,0.0305,0.0431,4.22,1299
2029-11-29 06:50:00,60.72,84.55,0.0284,0.0241,0.0341,4.19,1299
2029-11-29 07:00:00,58.74,83.85,0.023,0.0195,0.0276,4.28,1299
2029-11-29 07:10:00,59.71,83.18,0.0392,0.0334,0.0471,4.16,1299
2029-11-29 07:20:00,60.22,83.98,0.0367,0.0312,0.0441,4.19,1299
2029-11-29 07:30:00,59.21,83.25,0.0305,0.0259,0.0366,4.19,1299
2029-11-29 07:40:00,59.56,83.34,0.0296,0.0252,0.0356,4.19,1299
2029-11-29 07:50:00,59.22,82.86,0.0271,0.023,0.0325,4.16,1299
2029-11-29 08:00:00,59.91,84.12,0.0409,0.0348,0.0491,4.22,1299
2029-11-29 08:10:00,60.27,83.84,0.0384,0.0327,0.0461,4.24,1299
2029-11-29 08:20:00,59.23,85.04,0.0337,0.0286,0.0404,4.2,1299
2029-11-29 08:30:00,60.23,86.94,0.0304,0.0258,0.0364,4.24,1299
2029-11-29 08:40:00,60.55,86.1,0.0288,0.0245,0.0346,4.17,1299
2029-11-29 08:50:00,60.05,84.04,0.0238,0.0202,0.0285,4.16,1299
2029-11-29 09:00:00,58.95,85.58,0.028,0.0238,0.0337,4.17,1299
2029-11-29 09:10:00,58.64,84.83,0.019,0.0161,0.0228,4.19,1299
2029-11-29 09:20:00,59.07,83.11,0.0335,0.0285,0.0402,4.13,1299
2029-11-29 09:30:00,58.75,83.21,0.0267,0.0227,0.0321,4.18,1299
2029-11-29 09:40:00,58.24,84.51,0.0251,0.0214,0.0302,4.14,1299
2029-11-29 09:50:00,58.58,82.43,0.0274,0.0233,0.0329,4.17,1299
2029-11-29 10:00:00,59.5,82.84,0.0256,0.0218,0.0307,4.21,1299
2029-11-29 10:10:00,58.11,82.66,0.0263,0.0224,0.0316,4.22,1299
2029-11-29 10:20:00,58.63,82.73,0.0376,0.032,0.0451,4.28,1299
2029-11-29 10:30:00,59.06,84.02,0.0307,0.0261,0.0368,4.22,1299
2029-11-29 10:40:00,58.77,84.53,0.0306,0.026,0.0368,4.16,1299
2029-11-29 10:50:00,57.34,82.31,0.0208,0.0177,0.025,4.22,1299
2029-11-29 11:00:00,57.19,81.17,0.0336,0.0286,0.0403,4.12,1299
2029-11-29 11:10:00,58.1,82.15,0.0252,0.0214,0.0302,4.15,1299
2029-11-29 11:20:00,58.9,83.13,0.0236,0.0201,0.0284,4.09,1300
2029-11-29 11:30:00,57.59,84.03,0.0216,0.0183,0.0259,4.22,1300
2029-11-29 11:40:00,57.37,81.21,0.0322,0.0274,0.0386,4.14,1300
2029-11-29 11:50:00,57.8,83.33,0.0222,0.0189,0.0267,4.19,1300
2029-11-29 12:00:00,57.93,83.29,0.0328,0.0279,0.0394,4.22,1300
2029-11-29 12:10:00,57.72,82.33,0.0227,0.0193,0.0273,4.24,1300
2029-11-29 12:20:00,56.37,82.63,0.0242,0.0205,0.029,4.25,1300
2029-11-29 12:30:00,57.1,84.67,0.0326,0.0277,0.0391,4.21,1300
2029-11-29 12:40:00,56.04,79.75,0.0235,0.0199,0.0281,4.2,1300
2029-11-29 12:50:00,55.79,82.61,0.0278,0.0236,0.0333,4.18,1300
2029-11-29 13:00:00,55.4,80.57,0.024,0.0204,0.0288,4.2,1300
2029-11-29 13:10:00,55.98,80.02,0.026,0.0221,0.0312,4.23,1300
2029-11-29 13:20:00,56.63,80.4,0.028,0.0238,0.0337,4.24,1300
2029-11-29 13:30:00,55.57,82.56,0.0297,0.0253,0.0357,4.23,1300
2029-11-29 13:40:00,55.76,79.16,0.0364,0.031,0.0437,4.21,1300
2029-11-29 13:50:00,56.36,84.59,0.0261,0.0222,0.0313,4.22,1300
2029-11-29 14:00:00,56.12,83.63,0.0305,0.0259,0.0366,4.22,1300
2029-11-29 14:10:00,55.83,81.3,0.0311,0.0264,0.0373,4.21,1300
2029-11-29 14:20:00,54.51,81.51,0.0252,0.0214,0.0302,4.29,1300
2029-11-29 14:30:00,55.17,79.75,0.0339,0.0288,0.0406,4.18,1300
2029-11-29 14:40:00,55.32,80.11,0.026,0.0221,0.0312,4.23,1300
2029-11-29 14:50:00,54.87,78.64,0.0323,0.0275,0.0388,4.2,1300
2029-11-29 15:00:00,54.61,79.08,0.0312,0.0265,0.0374,4.18,1300
2029-11-29 15:10:00,55.89,79.43,0.0293,0.0249,0.0352,4.16,1300
2029-11-29 15:20:00,55.5,79.4,0.0284,0.0241,0.0341,4.19,1300
2029-11-29 15:30:00,53.92,77.28,0.0289,0.0246,0.0347,4.14,1300
2029-11-29 15:40:00,55.17,78.78,0.0259,0.0221,0.0311,4.2,1300
2029-11-29 15:50:00,55.18,81.18,0.0331,0.0281,0.0397,4.26,1300
2029-11-29 16:00:00,54.82,79.41,0.0244,0.0207,0.0292,4.15,1300
2029-11-29 16:10:00,55.09,80.71,0.0306,0.026,0.0367,4.17,1300
2029-11-29 16:20:00,54.32,79.55,0.0318,0.027,0.0381,4.19,1300
2029-11-29 16:30:00,54.35,78.37,0.0362,0.0307,0.0434,4.27,1300
2029-11-29 16:40:00,53.92,78.62,0.0206,0.0175,0.0248,4.21,1300
2029-11-29 16:50:00,54.4,78.21,0.0324,0.0275,0.0389,4.2,1300
2029-11-29 17:00:00,53.94,79.83,0.0238,0.0202,0.0285,4.18,1300
2029-11-29 17:10:00,55.13,79.01,0.0316,0.0269,0.038,4.24,1300
2029-11-29 17:20:00,54.11,77.66,0.0276,0.0235,0.0332,4.18,1300
2029-11-29 17:30:00,55.36,82.33,0.0296,0.0251,0.0355,4.25,1300
2029-11-29 17:40:00,53.78,78.65,0.0294,0.025,0.0353,4.33,1300
2029-11-29 17:50:00,55.92,79.48,0.0305,0.0259,0.0366,4.13,1300
2029-11-29 18:00:00,54.65,78.04,0.0287,0.0244,0.0344,4.17,1300
2029-11-29 18:10:00,54.69,78.4,0.0262,0.0223,0.0315,4.16,1300
2029-11-29 18:20:00,55.36,79.86,0.0254,0.0216,0.0305,4.21,1300
2029-11-29 18:30:00,54.98,78.4,0.0246,0.0209,0.0295,4.21,1300
2029-11-29 18:40:00,53.43,76.76,0.0339,0.0288,0.0407,4.2,1300
2029-11-29 18:50:00,53.89,77.82,0.0217,0.0185,0.0261,4.18,1300
2029-11-29 19:00:00,53.91,79.53,0.0322,0.0274,0.0386,4.24,1300
2029-11-29 19:10:00,53.91,79.77,0.0332,0.0282,0.0398,4.24,1300
2029-11-29 19:20:00,54.18,79.0,0.0286,0.0243,0.0343,4.25,1300
2029-11-29 19:30:00,54.78,78.12,0.0328,0.0279,0.0394,4.21,1301
2029-11-29 19:40:00,54.95,79.83,0.0279,0.0237,0.0335,4.19,1301
2029-11-29 19:50:00,53.78,82.58,0.0247,0.021,0.0297,4.13,1301
2029-11-29 20:00:00,54.33,79.52,0.0366,0.0311,0.0439,4.27,1301
2029-11-29 20:10:00,54.31,78.3,0.0212,0.0181,0.0255,4.23,1301
2029-11-29 20:20:00,54.58,78.54,0.03,0.0255,0.036,4.19,1301
2029-11-29 20:30:00,54.75,82.34,0.0312,0.0265,0.0374,4.21,1301
2029-11-29 20:40:00,54.91,81.11,0.0302,0.0256,0.0362,4.2,1301
2029-11-29 20:50:00,56.14,83.01,0.0401,0.0341,0.0481,4.16,1301
2029-11-29 21:00:00,54.89,79.93,0.0283,0.0241,0.034,4.17,1301
2029-11-29 21:10:00,55.24,78.79,0.029,0.0246,0.0348,4.19,1301
2029-11-29 21:20:00,54.8,81.88,0.0209,0.0178,0.0251,4.16,1301
2029-11-29 21:30:00,55.37,81.51,0.0316,0.0269,0.0379,4.15,1301
2029-11-29 21:40:00,54.97,79.49,0.03,0.0255,0.036,4.2,1301
2029-11-29 21:50:00,56.39,80.08,0.028,0.0238,0.0336,4.17,1301
2029-11-29 22:00:00,56.11,82.71,0.031,0.0264,0.0372,4.2,1301
2029-11-29 22:10:00,56.2,79.7,0.0286,0.0243,0.0343,4.24,1301
2029-11-29 22:20:00,55.85,79.41,0.021,0.0178,0.0252,4.19,1301
2029-11-29 22:30:00,55.61,80.57,0.0271,0.023,0.0325,4.19,1301
2029-11-29 22:40:00,56.76,83.98,0.0196,0.0167,0.0236,4.25,1301
2029-11-29 22:50:00,56.75,81.06,0.0278,0.0236,0.0333,4.28,1301
2029-11-29 23:00:00,56.74,80.68,0.0205,0.0174,0.0246,4.22,1301
2029-11-29 23:10:00,57.78,81.14,0.0332,0.0282,0.0399,4.22,1301
2029-11-29 23:20:00,56.85,81.89,0.0268,0.0228,0.0321,4.29,1301
2029-11-29 23:30:00,55.9,82.19,0.0324,0.0276,0.0389,4.22,1301
2029-11-29 23:40:00,57.78,81.6,0.0298,0.0254,0.0358,4.17,1301
2029-11-29 23:50:00,57.6,82.18,0.0249,0.0212,0.0299,4.18,1301
2029-11-30 00:00:00,56.91,81.21,0.0258,0.0219,0.0309,4.18,1301
2029-11-30 00:10:00,56.61,80.93,0.0289,0.0246,0.0347,4.24,1301
2029-11-30 00:20:00,57.06,80.75,0.0329,0.028,0.0395,4.24,1301
2029-11-30 00:30:00,58.03,83.28,0.03,0.0255,0.036,4.21,1301
2029-11-30 00:40:00,57.71,82.45,0.0313,0.0266,0.0376,4.22,1301
2029-11-30 00:50:00,57.29,80.69,0.0328,0.0279,0.0394,4.21,1301
2029-11-30 01:00:00,58.67,82.98,0.0249,0.0212,0.0299,4.25,1301
2029-11-30 01:10:00,58.63,86.07,0.0305,0.026,0.0366,4.13,1301
2029-11-30 01:20:00,57.48,82.01,0.0339,0.0288,0.0407,4.19,1301
2029-11-30 01:30:00,59.56,83.37,0.0199,0.0169,0.0239,4.2,1301
2029-11-30 01:40:00,59.81,84.75,0.025,0.0213,0.03,4.27,1301
2029-11-30 01:50:00,58.58,82.26,0.0324,0.0275,0.0389,4.23,1301
2029-11-30 02:00:00,59.01,82.36,0.0276,0.0234,0.0331,4.15,1301
2029-11-30 02:10:00,59.29,83.49,0.0277,0.0236,0.0333,4.17,1301
2029-11-30 02:20:00,60.23,83.79,0.0249,0.0212,0.0299,4.17,1301
2029-11-30 02:30:00,59.91,84.55,0.0271,0.023,0.0325,4.19,1302
2029-11-30 02:40:00,60.35,83.96,0.0319,0.0271,0.0383,4.24,1302
2029-11-30 02:50:00,59.03,86.4,0.0262,0.0223,0.0315,4.19,1302
2029-11-30 03:00:00,61.65,85.1,0.0268,0.0228,0.0322,4.15,1302
2029-11-30 03:10:00,58.64,83.72,0.0313,0.0266,0.0376,4.22,1302
2029-11-30 03:20:00,60.41,85.47,0.0302,0.0257,0.0362,4.34,1302
2029-11-30 03:30:00,59.88,84.48,0.0252,0.0214,0.0302,4.2,1302
2029-11-30 03:40:00,60.91,84.34,0.0292,0.0248,0.035,4.24,1302
2029-11-30 03:50:00,59.53,84.47,0.0271,0.023,0.0325,4.21,1302
2029-11-30 04:00:00,59.61,83.4,0.0222,0.0188,0.0266,4.22,1302
2029-11-30 04:10:00,59.64,83.27,0.0335,0.0285,0.0402,4.18,1302
2029-11-30 04:20:00,59.85,86.15,0.025,0.0212,0.03,4.13,1302
2029-11-30 04:30:00,60.15,84.67,0.034,0.0289,0.0408,4.2,1302
2029-11-30 04:40:00,60.02,85.41,0.031,0.0264,0.0372,4.17,1302
2029-11-30 04:50:00,59.04,82.8,0.0274,0.0233,0.0329,4.22,1302
2029-11-30 05:00:00,60.13,84.52,0.0285,0.0242,0.0342,4.32,1302
2029-11-30 05:10:00,61.32,85.53,0.0177,0.015,0.0212,4.23,1302
2029-11-30 05:20:00,60.63,85.13,0.0223,0.0189,0.0267,4.12,1302
2029-11-30 05:30:00,59.57,85.16,0.0273,0.0232,0.0327,4.17,1302
2029-11-30 05:40:00,59.63,84.17,0.0304,0.0258,0.0365,4.24,1302
2029-11-30 05:50:00,60.86,84.61,0.0212,0.018,0.0255,4.15,1302
2029-11-30 06:00:00,60.11,85.55,0.0254,0.0216,0.0305,4.27,1302
2029-11-30 06:10:00,60.21,84.74,0.0339,0.0288,0.0406,4.26,1302
2029-11-30 06:20:00,62.07,88.05,0.0303,0.0257,0.0363,4.22,1302
2029-11-30 06:30:00,59.14,83.45,0.0262,0.0223,0.0314,4.2,1302
2029-11-30 06:40:00,60.69,86.04,0.0266,0.0226,0.0319,4.23,1302
2029-11-30 06:50:00,59.95,84.46,0.0265,0.0226,0.0318,4.23,1302
2029-11-30 07:00:00,60.69,84.08,0.0317,0.0269,0.038,4.23,1302
2029-11-30 07:10:00,61.39,87.78,0.0327,0.0278,0.0392,4.19,1302
2029-11-30 07:20:00,58.51,83.08,0.0299,0.0254,0.0358,4.2,1302
2029-11-30 07:30:00,60.53,86.61,0.0351,0.0299,0.0422,4.14,1302
2029-11-30 07:40:00,59.47,87.9,0.0346,0.0294,0.0415,4.19,1302
2029-11-30 07:50:00,60.92,89.25,0.0333,0.0283,0.0399,4.17,1302
2029-11-30 08:00:00,60.37,84.14,0.0282,0.024,0.0339,4.2,1302
2029-11-30 08:10:00,59.95,85.3,0.0239,0.0203,0.0287,4.21,1302
2029-11-30 08:20:00,60.22,85.46,0.0259,0.022,0.031,4.22,1302
2029-11-30 08:30:00,59.9,83.82,0.0247,0.021,0.0296,4.25,1302
2029-11-30 08:40:00,59.92,86.67,0.0202,0.0171,0.0242,4.23,1302
2029-11-30 08:50:00,59.75,85.88,0.021,0.0179,0.0252,4.2,1303
2029-11-30 09:00:00,59.73,83.77,0.0291,0.0247,0.0349,4.22,1303
2029-11-30 09:10:00,59.04,84.38,0.0333,0.0283,0.0399,4.21,1303
2029-11-30 09:20:00,59.17,83.42,0.0248,0.021,0.0297,4.22,1303
2029-11-30 09:30:00,59.3,83.36,0.0355,0.0302,0.0426,4.23,1303
2029-11-30 09:40:00,60.89,84.45,0.0271,0.023,0.0325,4.26,1303
2029-11-30 09:50:00,58.33,86.85,0.0233,0.0198,0.0279,4.18,1303
2029-11-30 10:00:00,58.75,84.39,0.0329,0.028,0.0395,4.21,1303
2029-11-30 10:10:00,56.91,83.98,0.0319,0.0271,0.0383,4.24,1303
2029-11-30 10:20:00,58.24,82.84,0.0268,0.0228,0.0322,4.27,1303
2029-11-30 10:30:00,58.57,82.81,0.0258,0.022,0.031,4.14,1303
2029-11-30 10:40:00,58.93,83.7,0.0249,0.0212,0.0299,4.16,1303
2029-11-30 10:50:00,58.81,85.27,0.0275,0.0234,0.033,4.17,1303
2029-11-30 11:00:00,57.78,83.04,0.0293,0.0249,0.0352,4.23,1303
2029-11-30 11:10:00,57.5,81.74,0.0232,0.0198,0.0279,4.16,1303
2029-11-30 11:20:00,57.06,82.6,0.028,0.0238,0.0337,4.14,1303
2029-11-30 11:30:00,56.79,83.35,0.0211,0.0179,0.0253,4.22,1303
2029-11-30 11:40:00,57.04,80.45,0.0271,0.023,0.0325,4.21,1303
2029-11-30 11:50:00,57.76,83.03,0.0329,0.0279,0.0395,4.18,1303
2029-11-30 12:00:00,58.08,85.02,0.0287,0.0244,0.0344,4.19,1303
2029-11-30 12:10:00,58.08,84.56,0.0341,0.029,0.041,4.21,1303
2029-11-30 12:20:00,56.41,79.86,0.026,0.0221,0.0312,4.27,1303
2029-11-30 12:30:00,57.22,81.11,0.0336,0.0285,0.0403,4.2,1303
2029-11-30 12:40:00,56.45,80.54,0.0204,0.0174,0.0245,4.27,1303
2029-11-30 12:50:00,56.15,80.94,0.0331,0.0282,0.0398,4.19,1303
2029-11-30 13:00:00,57.19,82.69,0.0384,0.0326,0.046,4.19,1303
2029-11-30 13:10:00,56.39,80.66,0.0322,0.0274,0.0386,4.1,1303
2029-11-30 13:20:00,56.53,80.66,0.0294,0.025,0.0353,4.24,1303
2029-11-30 13:30:00,55.94,80.95,0.0305,0.0259,0.0366,4.23,1303
2029-11-30 13:40:00,55.46,82.29,0.0306,0.026,0.0367,4.15,1303
2029-11-30 13:50:00,56.2,81.14,0.0237,0.0202,0.0285,4.22,1303
2029-11-30 14:00:00,56.19,83.09,0.0246,0.0209,0.0295,4.24,1303
2029-11-30 14:10:00,56.95,81.33,0.0342,0.0291,0.041,4.21,1303
2029-11-30 14:20:00,55.78,82.12,0.0272,0.0231,0.0326,4.31,1303
2029-11-30 14:30:00,56.22,79.62,0.0273,0.0232,0.0328,4.21,1303
2029-11-30 14:40:00,54.33,80.1,0.0327,0.0278,0.0392,4.24,1303
2029-11-30 14:50:00,55.07,81.06,0.0281,0.0239,0.0337,4.21,1303
2029-11-30 15:00:00,55.49,80.22,0.0299,0.0254,0.0358,4.21,1303
2029-11-30 15:10:00,55.26,78.7,0.0314,0.0267,0.0376,4.23,1303
2029-11-30 15:20:00,55.93,81.84,0.0237,0.0202,0.0285,4.15,1303
2029-11-30 15:30:00,55.42,80.15,0.0295,0.0251,0.0354,4.22,1303
2029-11-30 15:40:00,53.94,78.4,0.0232,0.0197,0.0279,4.24,1303
2029-11-30 15:50:00,54.58,81.62,0.0284,0.0241,0.034,4.18,1303
2029-11-30 16:00:00,54.24,78.47,0.0255,0.0217,0.0307,4.19,1304
2029-11-30 16:10:00,55.26,78.85,0.0258,0.0219,0.0309,4.07,1304
2029-11-30 16:20:00,54.72,79.68,0.028,0.0238,0.0336,4.19,1304
2029-11-30 16:30:00,53.22,79.34,0.0263,0.0224,0.0316,4.23,1304
2029-11-30 16:40:00,53.9,77.84,0.0292,0.0248,0.035,4.13,1304
2029-11-30 16:50:00,54.1,78.54,0.0313,0.0266,0.0375,4.18,1304
2029-11-30 17:00:00,55.15,80.18,0.0237,0.0202,0.0285,4.21,1304
2029-11-30 17:10:00,54.25,80.1,0.0322,0.0274,0.0387,4.23,1304
2029-11-30 17:20:00,53.48,81.01,0.0343,0.0291,0.0411,4.19,1304
2029-11-30 17:30:00,55.38,82.43,0.035,0.0297,0.042,4.25,1304
2029-11-30 17:40:00,54.42,78.5,0.0321,0.0272,0.0385,4.18,1304
2029-11-30 17:50:00,55.19,81.36,0.0275,0.0234,0.033,4.24,1304
2029-11-30 18:00:00,54.11,79.58,0.0249,0.0211,0.0298,4.19,1304
2029-11-30 18:10:00,54.07,78.32,0.0316,0.0268,0.0379,4.21,1304
2029-11-30 18:20:00,56.13,79.63,0.0269,0.0228,0.0322,4.18,1304
2029-11-30 18:30:00,54.38,79.44,0.0193,0.0164,0.0232,4.25,1304
2029-11-30 18:40:00,54.58,80.49,0.0329,0.0279,0.0394,4.21,1304
2029-11-30 18:50:00,55.81,80.82,0.0376,0.032,0.0452,4.25,1304
2029-11-30 19:00:00,54.01,81.34,0.0236,0.0201,0.0283,4.19,1304
2029-11-30 19:10:00,55.12,79.02,0.0297,0.0253,0.0357,4.12,1304
2029-11-30 19:20:00,54.55,81.79,0.0292,0.0248,0.035,4.19,1304
2029-11-30 19:30:00,55.39,79.44,0.0263,0.0224,0.0316,4.21,1304
2029-11-30 19:40:00,54.39,78.48,0.0239,0.0203,0.0287,4.23,1304
2029-11-30 19:50:00,54.92,79.04,0.0342,0.0291,0.0411,4.24,1304
2029-11-30 20:00:00,55.96,79.9,0.0277,0.0235,0.0332,4.24,1304
2029-11-30 20:10:00,56.77,83.91,0.0288,0.0245,0.0345,4.19,1304
2029-11-30 20:20:00,55.86,79.66,0.0229,0.0195,0.0275,4.22,1304
2029-11-30 20:30:00,54.95,79.05,0.0256,0.0218,0.0307,4.25,1304
2029-11-30 20:40:00,54.88,81.31,0.0273,0.0232,0.0328,4.23,1304
2029-11-30 20:50:00,57.2,81.49,0.0271,0.023,0.0325,4.15,1304
2029-11-30 21:00:00,55.11,78.74,0.0247,0.021,0.0297,4.21,1304
2029-11-30 21:10:00,55.74,81.03,0.0368,0.0313,0.0441,4.14,1304
2029-11-30 21:20:00,56.07,79.52,0.0335,0.0284,0.0402,4.19,1304
2029-11-30 21:30:00,56.06,81.66,0.0313,0.0266,0.0375,4.17,1304
2029-11-30 21:40:00,57.27,84.85,0.0339,0.0288,0.0407,4.22,1304
2029-11-30 21:50:00,56.88,81.52,0.0265,0.0225,0.0318,4.2,1305
2029-11-30 22:00:00,56.37,81.48,0.0299,0.0254,0.0359,4.23,1305
2029-11-30 22:10:00,55.1,81.36,0.0304,0.0259,0.0365,4.22,1305
2029-11-30 22:20:00,57.48,84.62,0.0302,0.0257,0.0363,4.19,1305
2029-11-30 22:30:00,56.67,82.61,0.0196,0.0166,0.0235,4.16,1305
2029-11-30 22:40:00,56.34,81.47,0.0272,0.0231,0.0326,4.22,1305
2029-11-30 22:50:00,56.02,79.78,0.0306,0.026,0.0367,4.21,1305
2029-11-30 23:00:00,56.61,82.86,0.02,0.017,0.024,4.23,1305
2029-11-30 23:10:00,57.3,84.13,0.0319,0.0271,0.0383,4.27,1305
2029-11-30 23:20:00,58.01,81.89,0.0205,0.0174,0.0246,4.24,1305
2029-11-30 23:30:00,57.21,80.78,0.0242,0.0206,0.029,4.19,1305
2029-11-30 23:40:00,57.53,81.85,0.0321,0.0273,0.0385,4.19,1305
2029-11-30 23:50:00,59.24,83.11,0.0234,0.0199,0.0281,4.15,1305
2029-12-01 00:00:00,59.08,83.65,0.037,0.0314,0.0443,4.26,1305
2029-12-01 00:10:00,59.08,84.65,0.0321,0.0273,0.0385,4.2,1305
2029-12-01 00:20:00,56.89,81.46,0.0262,0.0223,0.0315,4.18,1305
2029-12-01 00:30:00,58.13,84.18,0.0305,0.026,0.0366,4.24,1305
2029-12-01 00:40:00,58.34,83.26,0.0361,0.0307,0.0433,4.19,1305
2029-12-01 00:50:00,57.91,81.39,0.0323,0.0274,0.0387,4.18,1305
2029-12-01 01:00:00,59.32,84.31,0.0264,0.0224,0.0316,4.25,1305
2029-12-01 01:10:00,58.35,82.98,0.0255,0.0216,0.0306,4.18,1305
2029-12-01 01:20:00,59.85,85.55,0.0215,0.0183,0.0258,4.18,1305
2029-12-01 01:30:00,58.09,83.0,0.0248,0.0211,0.0298,4.22,1305
2029-12-01 01:40:00,58.3,84.05,0.0297,0.0252,0.0356,4.19,1305
2029-12-01 01:50:00,58.56,82.43,0.027,0.0229,0.0324,4.23,1305
2029-12-01 02:00:00,59.01,84.08,0.0269,0.0229,0.0323,4.17,1305
2029-12-01 02:10:00,60.02,83.89,0.0224,0.019,0.0269,4.2,1305
2029-12-01 02:20:00,59.94,84.74,0.0316,0.0269,0.038,4.21,1305
2029-12-01 02:30:00,59.21,82.88,0.0255,0.0217,0.0306,4.08,1305
2029-12-01 02:40:00,59.37,83.77,0.0283,0.024,0.0339,4.22,1305
2029-12-01 02:50:00,59.96,83.61,0.0286,0.0243,0.0343,4.12,1305
2029-12-01 03:00:00,59.58,85.52,0.0303,0.0257,0.0363,4.22,1305
2029-12-01 03:10:00,59.34,83.26,0.0294,0.025,0.0352,4.21,1305
2029-12-01 03:20:00,59.49,84.95,0.0307,0.0261,0.0369,4.28,1305
2029-12-01 03:30:00,60.22,86.22,0.0335,0.0285,0.0402,4.2,1305
2029-12-01 03:40:00,60.14,85.56,0.0237,0.0201,0.0284,4.25,1305
2029-12-01 03:50:00,60.96,88.03,0.031,0.0263,0.0372,4.16,1305
2029-12-01 04:00:00,59.95,84.85,0.0304,0.0259,0.0365,4.23,1306
2029-12-01 04:10:00,59.9,84.8,0.0324,0.0275,0.0389,4.16,1306
2029-12-01 04:20:00,59.75,83.67,0.0305,0.026,0.0366,4.19,1306
2029-12-01 04:30:00,59.8,84.08,0.0245,0.0208,0.0294,4.16,1306
2029-12-01 04:40:00,60.24,87.24,0.0181,0.0154,0.0217,4.23,1306
2029-12-01 04:50:00,60.11,83.64,0.0233,0.0198,0.028,4.28,1306
2029-12-01 05:00:00,60.42,84.72,0.0331,0.0281,0.0397,4.17,1306
2029-12-01 05:10:00,61.2,84.98,0.0239,0.0203,0.0287,4.32,1306
2029-12-01 05:20:00,60.0,83.37,0.0295,0.0251,0.0355,4.11,1306
2029-12-01 05:30:00,61.28,86.48,0.0332,0.0282,0.0399,4.22,1306
2029-12-01 05:40:00,60.62,84.44,0.0234,0.0199,0.0281,4.21,1306
2029-12-01 05:50:00,60.6,85.47,0.0316,0.0268,0.0379,4.13,1306
2029-12-01 06:00:00,60.46,86.08,0.0263,0.0224,0.0316,4.26,1306
2029-12-01 06:10:00,59.99,83.88,0.0234,0.0199,0.028,4.18,1306
2029-12-01 06:20:00,58.62,82.46,0.0308,0.0262,0.0369,4.17,1306
2029-12-01 06:30:00,59.62,83.89,0.0266,0.0226,0.0319,4.2,1306
2029-12-01 06:40:00,60.33,84.15,0.0335,0.0285,0.0402,4.18,1306
2029-12-01 06:50:00,60.58,84.94,0.0293,0.0249,0.0352,4.22,1306
2029-12-01 07:00:00,58.79,84.68,0.0263,0.0223,0.0315,4.2,1306
2029-12-01 07:10:00,60.16,85.09,0.0302,0.0257,0.0362,4.22,1306
2029-12-01 07:20:00,61.23,86.58,0.0279,0.0237,0.0335,4.21,1306
